"Date","Time","Open","High","Low","Close","Vol","OI"
09/07/2001,16:00,3120.00,3120.00,3030.00,3048.00,22,0
09/14/2001,16:00,3003.00,3003.00,2976.00,2988.00,20,0
09/21/2001,16:00,2928.00,2928.00,2394.00,2400.00,111,0
09/28/2001,16:00,2472.00,2820.00,2385.00,2628.00,134,0
10/05/2001,16:00,2760.00,2856.00,2760.00,2856.00,3,0
10/12/2001,16:00,2658.00,2874.00,2598.00,2874.00,1,0
10/19/2001,16:00,2910.00,3156.00,2910.00,3009.00,12,0
10/26/2001,16:00,3096.00,3402.00,3096.00,3192.00,6,0
11/02/2001,16:00,3192.00,3192.00,2832.00,2874.00,16,0
11/09/2001,16:00,2820.00,2874.30,2646.00,2646.00,14,0
11/16/2001,16:00,2772.00,2868.00,2688.00,2868.00,18,0
11/23/2001,16:00,2844.00,3120.00,2844.00,2982.00,13,0
11/30/2001,16:00,2970.00,3120.00,2946.00,3120.00,23,0
12/07/2001,16:00,3015.00,3510.00,3015.00,3483.00,16,0
12/14/2001,16:00,3480.00,3540.00,3372.00,3414.00,9,0
12/21/2001,16:00,3414.00,3600.00,3384.00,3438.00,48,0
12/28/2001,16:00,3603.00,3603.00,3384.00,3528.00,8,0
01/04/2002,16:00,3531.00,4032.00,3459.00,3966.00,10,0
01/11/2002,16:00,3957.00,4092.00,3786.00,3786.00,12,0
01/18/2002,16:00,3975.00,3975.00,3462.00,3582.00,10,0
01/25/2002,16:00,3450.00,3654.00,3438.00,3600.00,6,0
02/01/2002,16:00,3540.00,3540.00,3474.00,3474.00,0,0
02/08/2002,16:00,3474.00,3474.00,3348.00,3348.00,6,0
02/15/2002,16:00,3300.00,3420.00,3090.00,3414.00,41,0
02/22/2002,16:00,3450.00,3473.64,3246.00,3354.00,19,0
03/01/2002,16:00,3438.00,3438.00,2970.00,3132.00,14,0
03/08/2002,16:00,3114.00,3144.00,3000.00,3000.00,8,0
03/15/2002,16:00,3000.00,3264.00,2994.00,3264.00,7,0
03/22/2002,16:00,3240.00,3240.00,3162.00,3162.00,9,0
03/29/2002,16:00,3150.00,3150.00,3012.00,3012.00,5,0
04/05/2002,16:00,3036.00,3078.00,3036.00,3078.00,2,0
04/12/2002,16:00,3060.00,3180.00,2868.00,3096.00,18,0
04/19/2002,16:00,3096.00,3120.00,3024.00,3114.00,4,0
04/26/2002,16:00,3114.00,3144.00,3012.00,3012.00,13,0
05/03/2002,16:00,3102.00,3102.00,2868.00,2868.00,17,0
05/10/2002,16:00,3000.00,3030.00,2859.00,2988.00,2,0
05/17/2002,16:00,2940.00,3138.00,2910.00,3000.00,5,0
05/24/2002,16:00,3132.00,3144.00,3000.00,3048.00,16,0
05/31/2002,16:00,3000.00,3030.00,2940.00,2946.00,24,0
06/07/2002,16:00,2952.00,2957.40,2820.00,2934.00,5,0
06/14/2002,16:00,2885.40,2886.00,2706.00,2736.00,4,0
06/21/2002,16:00,2700.00,2700.00,2292.00,2292.00,13,0
06/28/2002,16:00,2322.00,2382.00,2220.00,2250.00,5,0
07/05/2002,16:00,2640.00,2754.00,2640.00,2700.00,2,0
07/12/2002,16:00,2460.00,2706.00,2388.60,2484.00,21,0
07/19/2002,16:00,2370.00,2532.00,2250.60,2292.00,51,0
07/26/2002,16:00,2304.00,2310.00,1680.00,1931.40,97,0
08/02/2002,16:00,2070.00,2130.00,1800.60,2100.00,94,0
08/09/2002,16:00,2100.00,2280.00,1950.00,1950.00,21,0
08/16/2002,16:00,1950.00,1950.00,1800.00,1830.00,20,0
08/23/2002,16:00,1764.60,1842.00,1470.00,1572.00,84,0
08/30/2002,16:00,1620.00,1704.00,1566.00,1650.00,29,0
09/06/2002,16:00,1710.00,1794.00,1452.00,1781.40,159,0
09/13/2002,16:00,1794.00,1794.00,1794.00,1794.00,1,0
09/20/2002,16:00,1434.00,1434.00,1230.00,1230.00,9,0
09/27/2002,16:00,1512.00,1686.00,1158.00,1620.00,29,0
10/04/2002,16:00,1614.00,1968.00,1584.00,1698.00,19,0
10/11/2002,16:00,1608.60,1745.40,1554.60,1698.00,13,0
10/18/2002,16:00,2039.40,2039.40,1212.00,1980.00,9,0
10/25/2002,16:00,2022.00,2190.00,1938.60,2082.00,51,0
11/01/2002,16:00,2166.00,2700.00,2135.40,2262.00,163,0
11/08/2002,16:00,2274.00,2514.00,2154.00,2232.00,32,0
11/15/2002,16:00,2130.00,2130.00,1962.00,1962.00,11,0
11/22/2002,16:00,1968.00,2177.40,1815.00,2177.40,34,0
11/29/2002,16:00,2280.00,2460.00,2154.00,2460.00,18,0
12/06/2002,16:00,2580.00,2580.00,2190.00,2190.00,592,0
12/13/2002,16:00,2136.00,2346.00,2118.00,2124.00,59,0
12/20/2002,16:00,2148.00,2394.00,1980.00,2070.00,218,0
12/27/2002,16:00,2010.00,2070.00,1800.00,2069.40,40,0
01/03/2003,16:00,2070.00,2322.00,1980.00,2112.00,412,0
01/10/2003,16:00,2124.00,2292.00,1860.00,2292.00,114,0
01/17/2003,16:00,2370.00,2400.00,2196.00,2250.00,55,0
01/24/2003,16:00,2244.00,2250.00,1980.00,2202.00,67,0
01/31/2003,16:00,2040.00,2070.00,1806.00,1818.00,67,0
02/07/2003,16:00,1883.40,1883.40,1626.60,1740.60,23,0
02/14/2003,16:00,1788.00,1914.00,1662.00,1704.60,68,0
02/21/2003,16:00,1500.00,1914.00,1500.00,1710.00,94,0
02/28/2003,16:00,1794.00,1800.00,1662.00,1770.00,101,0
03/07/2003,16:00,1794.00,1860.00,1662.00,1680.00,108,0
03/14/2003,16:00,1620.00,1686.00,1620.00,1650.00,4,0
03/21/2003,16:00,1620.00,2076.00,1500.00,1590.60,44,0
03/28/2003,16:00,1650.00,1740.00,1638.00,1661.40,11,0
04/04/2003,16:00,1608.00,1920.00,1464.00,1758.00,38,0
04/11/2003,16:00,1620.00,1788.00,1560.00,1668.00,22,0
04/18/2003,16:00,1620.00,1842.00,1620.00,1770.00,14,0
04/25/2003,16:00,1908.00,2550.00,1866.00,1932.00,852,0
05/02/2003,16:00,1980.00,2394.00,1860.00,2298.00,892,0
05/09/2003,16:00,2430.00,2610.00,2346.00,2598.00,182,0
05/16/2003,16:00,2598.00,2610.00,2262.00,2514.00,14,0
05/23/2003,16:00,2664.00,3570.00,2664.00,3276.00,878,0
05/30/2003,16:00,3156.00,3510.00,3156.00,3486.00,507,0
06/06/2003,16:00,3780.00,4434.00,3474.00,3846.00,1403,0
06/13/2003,16:00,3924.00,4044.00,3264.00,3888.00,559,0
06/20/2003,16:00,3864.00,3876.00,3468.00,3618.00,445,0
06/27/2003,16:00,3510.00,3834.60,3510.00,3678.00,233,0
07/04/2003,16:00,3690.60,4032.00,3600.00,3731.40,258,0
07/11/2003,16:00,3810.00,3984.00,3360.00,3408.00,607,0
07/18/2003,16:00,3410.40,3552.00,3000.00,3024.00,257,0
07/25/2003,16:00,3000.00,3504.00,2880.00,3209.40,313,0
08/01/2003,16:00,3222.00,3726.00,3000.00,3090.00,302,0
08/08/2003,16:00,3726.00,3726.00,2940.00,2940.00,630,0
08/15/2003,16:00,3012.00,3552.00,2856.00,3006.00,549,0
08/22/2003,16:00,3000.00,3114.00,2766.00,2994.00,966,0
08/29/2003,16:00,2994.00,3450.60,2988.00,3276.00,819,0
09/05/2003,16:00,3450.00,3450.00,3228.00,3354.00,356,0
09/12/2003,16:00,3366.00,4068.00,3366.00,3804.00,1532,0
09/19/2003,16:00,3948.00,4410.00,3630.00,4104.00,1811,0
09/26/2003,16:00,3984.00,4140.00,1980.00,2340.00,11688,0
10/03/2003,16:00,2328.00,2370.00,2106.00,2202.00,1972,0
10/10/2003,16:00,2190.00,2274.00,1950.00,2238.00,724,0
10/17/2003,16:00,2274.00,2388.00,2190.00,2214.00,380,0
10/24/2003,16:00,2196.00,2244.00,1830.00,1962.00,509,0
10/31/2003,16:00,1992.00,2292.00,1842.00,1950.00,1029,0
11/07/2003,16:00,2004.00,2202.00,1926.00,2064.00,679,0
11/14/2003,16:00,2106.00,2208.00,1926.00,1926.00,400,0
11/21/2003,16:00,1926.00,1980.00,1854.60,1860.00,343,0
11/28/2003,16:00,1896.00,1932.00,1812.00,1932.00,160,0
12/05/2003,16:00,1986.00,1986.00,1800.00,1842.00,365,0
12/12/2003,16:00,1818.00,1854.00,1676.40,1800.00,276,0
12/19/2003,16:00,1818.00,1818.00,1614.00,1680.00,313,0
12/26/2003,16:00,1710.00,1800.00,1656.00,1746.00,245,0
01/02/2004,16:00,1746.00,2100.00,1740.00,2046.00,552,0
01/09/2004,16:00,2082.00,2172.00,1902.00,2040.00,568,0
01/16/2004,16:00,1986.00,2304.00,1986.00,2238.00,622,0
01/23/2004,16:00,2238.00,2286.00,2099.40,2238.00,1013,0
01/30/2004,16:00,2166.00,2351.40,2160.00,2256.00,429,0
02/06/2004,16:00,2352.00,3660.00,2220.00,3300.00,6792,0
02/13/2004,16:00,3306.00,3930.00,2928.00,3930.00,2344,0
02/20/2004,16:00,3870.00,3900.00,3426.00,3558.00,1308,0
02/27/2004,16:00,3432.00,3750.00,3426.00,3612.00,990,0
03/05/2004,16:00,3660.00,4080.00,3390.00,3888.00,957,0
03/12/2004,16:00,3870.00,4050.00,3156.00,3402.00,608,0
03/19/2004,16:00,3312.00,3702.00,3300.00,3660.00,500,0
03/26/2004,16:00,3714.00,3822.00,3318.00,3804.00,534,0
04/02/2004,16:00,3882.00,4230.00,3726.00,3930.00,1210,0
04/09/2004,16:00,4170.00,4194.00,3900.00,3990.00,689,0
04/16/2004,16:00,3966.00,3978.00,3666.00,3929.40,230,0
04/23/2004,16:00,3939.00,4632.00,3786.00,4410.00,2004,0
04/30/2004,16:00,4758.00,5052.00,4470.00,4626.00,4820,0
05/07/2004,16:00,4650.00,4776.00,4230.00,4290.00,1913,0
05/14/2004,16:00,4272.00,4530.00,3972.00,4404.00,1652,0
05/21/2004,16:00,4626.00,4974.00,4439.40,4788.00,3268,0
05/28/2004,16:00,4908.00,4950.00,4566.00,4836.00,1359,0
06/04/2004,16:00,4884.00,4896.00,4650.00,4722.00,680,0
06/11/2004,16:00,4650.00,4764.00,3198.00,3318.00,2788,0
06/18/2004,16:00,3450.00,3660.00,3198.00,3528.00,1262,0
06/25/2004,16:00,3570.00,3750.00,3450.00,3624.00,901,0
07/02/2004,16:00,3624.00,3708.00,3150.00,3204.00,1540,0
07/09/2004,16:00,3012.00,3534.00,3012.00,3168.00,795,0
07/16/2004,16:00,3138.00,3180.00,2598.00,2676.00,1115,0
07/23/2004,16:00,2640.00,2760.00,2376.00,2598.00,1801,0
07/30/2004,16:00,2754.00,2754.00,2310.00,2622.00,820,0
08/06/2004,16:00,2550.00,2670.00,2406.00,2610.00,820,0
08/13/2004,16:00,2670.00,3000.00,2598.00,2904.00,1192,0
