"Date","Time","Open","High","Low","Close","Vol","OI"
01/29/1999,16:00,6.25,7.84,5.59,6.72,457800,0
02/05/1999,16:00,6.94,7.00,5.25,5.75,796200,0
02/12/1999,16:00,5.63,6.75,5.63,6.38,183800,0
02/19/1999,16:00,6.69,6.69,5.63,6.13,67000,0
02/26/1999,16:00,6.25,6.50,5.50,5.81,178000,0
03/05/1999,16:00,5.53,5.94,5.31,5.41,110000,0
03/12/1999,16:00,5.63,5.63,4.69,4.69,256200,0
03/19/1999,16:00,4.69,5.13,4.63,4.75,115700,0
03/26/1999,16:00,4.88,5.56,4.03,5.38,420900,0
04/02/1999,16:00,5.63,6.56,4.63,5.25,378300,0
04/09/1999,16:00,5.38,5.38,4.13,4.19,459300,0
04/16/1999,16:00,4.50,4.50,3.75,4.00,394100,0
04/23/1999,16:00,4.06,4.25,3.94,4.06,302000,0
04/30/1999,16:00,4.00,4.50,3.66,4.06,192700,0
05/07/1999,16:00,3.94,5.00,3.50,4.50,273600,0
05/14/1999,16:00,4.81,4.88,4.19,4.41,109000,0
05/21/1999,16:00,4.31,4.78,4.06,4.50,146800,0
05/28/1999,16:00,4.50,4.63,4.19,4.56,163000,0
06/04/1999,16:00,4.44,4.63,4.25,4.50,160600,0
06/11/1999,16:00,4.63,4.75,4.25,4.38,112100,0
06/18/1999,16:00,4.56,4.63,4.25,4.44,151700,0
06/25/1999,16:00,4.56,4.56,4.19,4.56,134200,0
07/02/1999,16:00,4.31,5.00,4.31,4.75,198100,0
07/09/1999,16:00,4.69,4.94,4.13,4.63,137500,0
07/16/1999,16:00,4.63,4.88,4.25,4.50,175000,0
07/23/1999,16:00,4.38,9.00,4.31,6.75,6983500,0
07/30/1999,16:00,6.50,7.38,6.13,6.31,683700,0
08/06/1999,16:00,6.56,6.69,6.25,6.38,380600,0
08/13/1999,16:00,6.25,6.31,5.88,6.19,290000,0
08/20/1999,16:00,6.09,6.09,5.81,6.00,98900,0
08/27/1999,16:00,5.81,6.13,5.63,5.63,129200,0
09/03/1999,16:00,5.63,5.81,4.88,5.63,140300,0
09/10/1999,16:00,5.50,6.25,5.38,5.63,308600,0
09/17/1999,16:00,5.88,7.13,5.88,6.91,586000,0
09/24/1999,16:00,7.03,7.25,6.38,6.75,411700,0
10/01/1999,16:00,6.97,7.19,5.88,6.97,476600,0
10/08/1999,16:00,6.88,7.13,6.63,6.94,268000,0
10/15/1999,16:00,7.13,7.50,6.72,7.00,238500,0
10/22/1999,16:00,7.00,7.00,5.69,6.00,163600,0
10/29/1999,16:00,5.75,6.88,5.56,6.13,314500,0
11/05/1999,16:00,6.06,6.13,5.56,5.69,150600,0
11/12/1999,16:00,5.75,5.88,4.63,5.69,397300,0
11/19/1999,16:00,5.56,5.63,5.00,5.13,124300,0
11/26/1999,16:00,5.44,6.63,4.88,6.63,188500,0
12/03/1999,16:00,6.63,6.63,5.38,6.44,295100,0
12/10/1999,16:00,6.13,8.75,5.25,6.63,1344100,0
