"Date","Time","Open","High","Low","Close","Vol","OI"
11/15/1996,16:00,12.50,14.50,12.50,13.75,265900,0
11/22/1996,16:00,13.63,14.25,13.00,13.63,182800,0
11/29/1996,16:00,13.50,14.38,13.50,14.25,124600,0
12/06/1996,16:00,13.88,14.63,12.75,13.38,132800,0
12/13/1996,16:00,13.88,14.75,13.63,14.13,187600,0
12/20/1996,16:00,14.25,16.00,13.88,16.00,251000,0
12/27/1996,16:00,15.63,16.88,15.63,16.50,67000,0
01/03/1997,16:00,16.88,17.13,15.75,15.75,175400,0
01/10/1997,16:00,15.75,17.00,15.75,15.88,156100,0
01/17/1997,16:00,16.25,16.75,15.25,16.50,146200,0
01/24/1997,16:00,17.00,17.00,15.75,15.88,158800,0
01/31/1997,16:00,15.75,16.25,15.50,15.50,95000,0
02/07/1997,16:00,15.50,16.00,15.25,15.25,68500,0
02/14/1997,16:00,15.25,15.75,13.75,14.75,233700,0
02/21/1997,16:00,14.38,14.88,14.38,14.88,122900,0
02/28/1997,16:00,14.38,15.13,14.38,15.00,94200,0
03/07/1997,16:00,14.75,15.00,12.75,12.88,188900,0
03/14/1997,16:00,13.13,14.13,12.50,13.00,203200,0
03/21/1997,16:00,12.75,13.00,11.75,12.13,122100,0
03/28/1997,16:00,12.25,12.25,11.50,12.13,58400,0
04/04/1997,16:00,12.00,12.00,11.50,12.00,57200,0
04/11/1997,16:00,12.00,12.25,10.88,11.38,105600,0
04/18/1997,16:00,11.13,12.75,10.88,12.00,152800,0
04/25/1997,16:00,12.25,12.25,11.25,11.25,51300,0
05/02/1997,16:00,11.25,11.88,10.06,11.25,482500,0
05/09/1997,16:00,11.25,14.25,11.13,14.25,152000,0
05/16/1997,16:00,13.50,14.75,13.13,14.00,110000,0
05/23/1997,16:00,14.00,14.13,13.00,13.75,89200,0
05/30/1997,16:00,13.38,13.75,12.38,13.50,78300,0
06/06/1997,16:00,13.00,13.63,13.00,13.63,24200,0
06/13/1997,16:00,13.00,14.38,13.00,14.00,114200,0
06/20/1997,16:00,13.75,14.25,13.50,13.88,159400,0
06/27/1997,16:00,13.50,13.88,13.38,13.63,81000,0
07/04/1997,16:00,13.38,13.75,12.13,12.50,37800,0
07/11/1997,16:00,12.00,12.88,11.63,11.88,112700,0
07/18/1997,16:00,11.63,12.50,11.50,11.75,46000,0
07/25/1997,16:00,12.38,12.38,11.38,11.63,61600,0
08/01/1997,16:00,11.13,11.75,10.75,11.63,113700,0
08/08/1997,16:00,11.50,12.13,11.00,11.00,62500,0
08/15/1997,16:00,11.38,11.75,10.75,11.75,57800,0
08/22/1997,16:00,11.75,12.25,11.38,11.75,61100,0
08/29/1997,16:00,11.50,11.88,10.75,11.38,92300,0
09/05/1997,16:00,11.25,12.75,11.13,12.56,154800,0
09/12/1997,16:00,12.75,12.75,11.25,11.63,174400,0
09/19/1997,16:00,11.75,11.75,9.25,9.63,812500,0
09/26/1997,16:00,9.88,9.88,4.25,6.25,1350200,0
10/03/1997,16:00,6.13,8.38,6.06,6.94,878400,0
10/10/1997,16:00,6.75,7.25,6.50,7.00,211600,0
10/17/1997,16:00,7.25,7.63,7.00,7.50,295700,0
10/24/1997,16:00,7.50,8.00,7.38,7.75,186600,0
10/31/1997,16:00,7.53,7.75,6.88,7.38,322800,0
11/07/1997,16:00,7.38,7.88,7.25,7.50,191800,0
