"Date","Time","Open","High","Low","Close","Vol","OI"
12/04/1998,16:00,40.63,40.63,40.63,40.63,2,0
12/11/1998,16:00,40.63,40.63,40.63,40.63,1,0
12/18/1998,16:00,40.63,45.70,40.63,45.70,19,0
12/25/1998,16:00,50.77,76.18,50.77,50.77,132,0
01/01/1999,16:00,50.77,96.46,50.77,50.77,37,0
01/15/1999,16:00,50.77,50.77,50.77,50.77,0,0
02/05/1999,16:00,45.70,45.70,45.50,45.50,6,0
02/12/1999,16:00,45.50,45.50,45.50,45.50,0,0
02/26/1999,16:00,45.70,45.70,45.70,45.70,0,0
03/05/1999,16:00,45.70,78.71,45.70,78.71,5,0
03/12/1999,16:00,96.48,116.80,66.02,66.02,0,0
03/19/1999,16:00,96.48,96.48,66.02,66.02,0,0
03/26/1999,16:00,66.02,66.02,38.09,38.09,2,0
04/02/1999,16:00,38.09,58.40,38.09,58.40,14,0
04/09/1999,16:00,38.09,38.09,38.09,38.09,4,0
04/16/1999,16:00,58.40,58.40,38.09,38.09,3,0
04/23/1999,16:00,38.09,38.09,38.09,38.09,4,0
05/14/1999,16:00,38.09,38.09,38.09,38.09,5,0
06/04/1999,16:00,38.09,38.09,38.09,38.09,10,0
06/11/1999,16:00,38.09,38.09,38.09,38.09,0,0
06/25/1999,16:00,38.09,38.09,38.09,38.09,2,0
07/02/1999,16:00,39.00,39.00,39.00,39.00,0,0
07/16/1999,16:00,38.09,38.09,38.09,38.09,7,0
07/23/1999,16:00,50.78,50.78,50.78,50.78,7,0
07/30/1999,16:00,50.78,50.78,50.78,50.78,4,0
08/06/1999,16:00,52.00,52.00,52.00,52.00,0,0
08/13/1999,16:00,50.78,50.78,50.78,50.78,1,0
08/27/1999,16:00,50.78,142.19,45.70,45.70,615,0
09/03/1999,16:00,45.70,45.70,45.50,45.50,1,0
09/10/1999,16:00,45.50,45.70,45.50,45.70,16,0
09/17/1999,16:00,40.63,45.70,33.01,45.70,105,0
09/24/1999,16:00,58.40,58.40,58.40,58.40,1,0
10/08/1999,16:00,32.50,58.50,32.50,32.50,9,0
10/15/1999,16:00,32.50,58.50,32.50,33.01,4,0
10/22/1999,16:00,32.50,58.50,32.50,32.50,4,0
10/29/1999,16:00,58.50,58.50,58.50,58.50,15,0
11/05/1999,16:00,58.50,58.50,35.75,35.75,0,0
11/12/1999,16:00,35.75,35.75,35.75,35.75,0,0
11/19/1999,16:00,35.75,35.75,35.75,35.75,9,0
11/26/1999,16:00,35.75,35.75,35.75,35.75,0,0
12/03/1999,16:00,35.75,52.00,35.75,52.00,2,0
12/10/1999,16:00,52.00,52.00,35.75,35.75,2,0
12/17/1999,16:00,32.50,32.50,32.50,32.50,17,0
12/24/1999,16:00,32.50,52.00,32.50,52.00,10,0
12/31/1999,16:00,32.50,32.50,32.50,32.50,87,0
01/07/2000,16:00,32.50,32.50,32.50,32.50,0,0
01/14/2000,16:00,32.50,32.50,32.50,32.50,0,0
01/21/2000,16:00,52.00,97.50,52.00,97.50,254,0
01/28/2000,16:00,97.50,97.50,81.25,97.50,44,0
02/04/2000,16:00,97.50,121.88,97.50,121.88,7,0
02/11/2000,16:00,121.88,121.88,121.88,121.88,0,0
02/18/2000,16:00,121.88,121.88,121.88,121.88,0,0
02/25/2000,16:00,121.88,121.88,81.25,81.25,4,0
