"Date","Time","Open","High","Low","Close","Vol","OI"
03/21/2014,16:00,1.98,2.17,1.95,2.04,543112,0
03/28/2014,16:00,2.02,2.17,1.99,2.01,459595,0
04/04/2014,16:00,2.01,2.07,1.77,1.81,758240,0
04/11/2014,16:00,1.81,1.89,1.72,1.80,321158,0
04/18/2014,16:00,1.85,1.85,1.55,1.75,180449,0
04/25/2014,16:00,1.77,1.96,1.68,1.70,107116,0
05/02/2014,16:00,1.70,1.75,1.66,1.70,105517,0
05/09/2014,16:00,1.65,1.68,1.46,1.55,149967,0
05/16/2014,16:00,1.51,1.55,1.41,1.43,217393,0
05/23/2014,16:00,1.42,1.48,1.34,1.34,146905,0
05/30/2014,16:00,1.35,1.49,1.35,1.43,148001,0
06/06/2014,16:00,1.43,1.54,1.38,1.52,223614,0
06/13/2014,16:00,1.50,1.59,1.44,1.48,108556,0
06/20/2014,16:00,1.47,1.59,1.41,1.41,76495,0
06/27/2014,16:00,1.43,1.62,1.42,1.59,98351,0
07/04/2014,16:00,1.53,1.58,1.42,1.46,74488,0
07/11/2014,16:00,1.45,1.51,1.38,1.45,230818,0
07/18/2014,16:00,1.45,2.65,1.38,1.83,7380591,0
07/25/2014,16:00,1.86,2.00,1.83,1.95,2094758,0
08/01/2014,16:00,1.93,2.20,1.88,2.13,2444304,0
08/08/2014,16:00,2.15,2.18,1.94,2.13,736430,0
08/15/2014,16:00,2.15,2.39,2.09,2.36,1000457,0
08/22/2014,16:00,2.30,2.55,2.30,2.39,460642,0
08/29/2014,16:00,2.45,2.65,2.44,2.54,458516,0
09/05/2014,16:00,2.66,2.77,2.56,2.68,400616,0
09/12/2014,16:00,2.70,2.77,2.34,2.47,510034,0
09/19/2014,16:00,2.40,2.45,2.11,2.36,393669,0
09/26/2014,16:00,2.25,2.40,2.11,2.19,218884,0
10/03/2014,16:00,2.13,2.37,2.05,2.22,236156,0
10/10/2014,16:00,2.26,2.43,2.10,2.40,297592,0
10/17/2014,16:00,2.39,3.30,2.15,2.25,1797579,0
10/24/2014,16:00,2.24,2.40,2.24,2.32,339653,0
10/31/2014,16:00,2.32,2.67,2.30,2.56,458440,0
11/07/2014,16:00,2.56,2.71,2.31,2.40,757116,0
11/14/2014,16:00,2.37,2.50,2.23,2.30,299609,0
11/21/2014,16:00,2.26,2.43,2.25,2.41,438393,0
11/28/2014,16:00,2.43,2.45,2.25,2.25,286825,0
12/05/2014,16:00,2.27,2.43,2.25,2.37,305233,0
12/12/2014,16:00,2.36,2.44,2.21,2.35,250341,0
12/19/2014,16:00,2.35,2.69,2.26,2.50,903909,0
12/26/2014,16:00,2.46,2.60,2.45,2.55,188181,0
01/02/2015,16:00,2.55,2.87,2.50,2.79,458736,0
01/09/2015,16:00,2.79,3.29,2.76,3.03,875528,0
01/16/2015,16:00,3.01,3.26,2.95,3.06,329646,0
01/23/2015,16:00,3.00,3.05,2.81,2.90,274372,0
01/30/2015,16:00,2.87,3.90,2.87,3.82,783442,0
02/06/2015,16:00,3.90,4.10,3.55,3.64,1108987,0
02/13/2015,16:00,3.70,3.73,3.27,3.42,536327,0
02/20/2015,16:00,3.47,3.67,3.31,3.47,356425,0
02/27/2015,16:00,3.44,3.60,3.26,3.53,438981,0
